Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Result
1,1,1,1,1,1,1,-1,1,1,-1,8237465,1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237447,1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237419,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8237406,1,0,1,1,1,-1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8237405,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8237396,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237373,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237372,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237371,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237370,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237369,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237368,1,1,1,1,1,1,1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8237359,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237357,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237356,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237336,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237335,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237333,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237332,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237325,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8237037,1,1,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8237036,1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8237032,1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8237030,1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237025,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8237024,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237023,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8237022,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8237021,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8237019,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8237018,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237013,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237007,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8237002,-1,1,1,1,1,-1,1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8237001,-1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8237000,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8236999,-1,1,1,1,1,-1,1,-1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236996,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236997,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236991,-1,1,1,1,1,-1,1,-1,-1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8236993,-1,1,1,1,1,-1,1,-1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236990,-1,1,1,1,1,-1,1,-1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8236988,-1,1,1,1,1,-1,1,-1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8236984,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236983,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8236976,-1,1,1,1,1,-1,1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236974,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8236973,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236954,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236931,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236932,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236930,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236929,1,1,1,1,1,1,1,1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8236927,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8236925,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236926,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236924,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236921,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236922,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8236919,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8236920,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8236916,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8236917,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236912,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236911,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236909,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236908,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236906,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236905,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236904,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236903,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236902,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236901,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8236898,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236897,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236878,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236875,-1,1,1,1,1,-1,-1,0,0,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236873,1,1,1,1,1,-1,1,1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8236868,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8236866,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,-1,1,1,1,1,-1,-1,1,1,-1,8236864,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236861,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8236860,1,1,1,1,1,-1,1,1,1,1,-1
1,1,-1,1,1,-1,1,-1,1,1,-1,8236855,1,1,1,1,1,-1,1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236854,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236850,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8236849,-1,1,1,1,1,-1,1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236848,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236843,-1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236842,-1,1,1,1,1,-1,1,-1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236841,1,1,1,1,1,-1,1,1,-1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8236832,-1,1,1,1,1,-1,-1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8236831,-1,1,1,1,1,-1,-1,-1,1,-1,-1
-1,1,1,1,1,1,0,-1,-1,1,-1,8236816,1,1,1,1,1,-1,1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236814,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236812,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236811,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236810,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236809,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236808,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236807,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236806,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236805,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236804,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236803,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236802,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236801,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236800,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236799,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236798,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236797,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236796,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8236795,1,1,1,1,1,1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8236794,1,1,1,1,1,1,1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236792,1,1,1,1,1,-1,1,1,-1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8236789,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236784,-1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8236777,1,0,1,1,1,-1,0,0,0,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236775,1,1,1,1,1,-1,0,0,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8236773,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236760,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236749,1,1,1,1,1,-1,1,1,0,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8236741,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236734,1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236735,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236720,1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236719,-1,0,1,1,1,-1,-1,-1,0,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8236715,-1,0,1,1,1,-1,-1,-1,0,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236699,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236685,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236684,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236683,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8236666,1,1,1,1,1,1,1,1,0,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236627,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,-1,1,1,1,0,-1,1,1,-1,8236625,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236624,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236621,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8236611,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236594,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236593,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236592,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236586,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236574,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8236573,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236565,-1,1,1,1,1,-1,1,-1,0,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236562,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236543,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236521,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236507,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8236499,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236498,1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236494,1,1,1,1,1,-1,-1,0,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236482,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236473,1,1,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236472,1,1,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8236467,1,1,1,1,1,-1,0,-1,0,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236466,1,1,1,1,1,-1,0,-1,0,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236460,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236459,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236475,1,1,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236454,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8236451,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236447,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236445,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,-1,1,1,1,-1,-1,1,1,-1,8236404,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236403,1,1,1,1,1,1,1,1,0,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236379,1,1,1,1,1,-1,1,1,0,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236378,1,1,1,1,1,-1,1,1,0,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236377,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8236354,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8236353,1,1,1,1,1,1,1,1,0,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8236350,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8236348,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8236344,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236342,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8236339,1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8236318,-1,1,1,1,1,-1,0,-1,1,-1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8236316,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8236312,1,1,1,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8236291,1,1,1,1,1,-1,1,1,0,1,-1
1,-1,1,1,1,1,-1,-1,1,1,-1,8236276,1,1,1,1,1,1,1,1,1,1,-1
1,-1,1,1,1,1,-1,-1,1,1,-1,8236274,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8236273,1,1,1,-1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8236087,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8236086,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236080,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8236079,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236071,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8236070,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236067,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236066,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236064,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236065,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8236060,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236052,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236051,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236036,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236037,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236035,-1,1,1,1,1,-1,1,-1,1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8236009,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236007,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8236006,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8236000,1,1,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8235999,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8235991,1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235980,1,1,1,1,1,-1,1,-1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8235969,1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8235970,1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8235964,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8235963,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8235962,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8235961,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8235946,-1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235940,1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,-1,1,-1,8235939,-1,0,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8235934,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,-1,1,1,0,-1,1,1,-1,8235933,1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8235932,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8235929,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8235928,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8235927,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8235916,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8235915,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8235914,1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8235913,1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8235910,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8235905,1,0,1,1,1,-1,-1,-1,0,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8235904,1,0,1,1,1,-1,-1,-1,0,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8235903,1,0,1,1,1,-1,-1,-1,0,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8235902,1,0,1,1,1,-1,-1,-1,0,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8235901,1,0,1,1,1,-1,-1,-1,0,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8235900,1,0,1,1,1,-1,-1,-1,0,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235891,-1,1,1,1,1,-1,-1,-1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8235834,1,1,1,1,1,1,1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235821,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235820,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235819,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235818,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8235802,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8235786,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235783,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235779,-1,1,1,1,1,-1,1,-1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8235738,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8235728,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8235711,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8235696,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235695,-1,1,1,1,1,-1,1,-1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8235689,1,1,1,1,1,1,1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235593,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235592,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8235554,1,1,1,1,1,-1,1,-1,0,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8235519,1,1,1,1,1,1,1,1,-1,1,-1
