Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Current Domain Age,Matching Domain Name,Length of Domain,Google page index
1,1,-1,1,1,1,1,-1,1,1,-1,4967376,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
0,1,1,1,1,-1,0,-1,1,1,-1,4967080,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,-1,-1,1,0,-1,1,1,-1,4965701,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
-1,1,1,-1,-1,1,0,-1,1,1,-1,4965700,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
-1,1,1,-1,-1,1,0,-1,1,1,-1,4965699,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
-1,1,1,-1,-1,1,0,-1,1,1,-1,4965698,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,4965609,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,-1,1,-1,1,1,-1,4963145,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4959884,-1,1,1,1,1,-1,1,0,0,1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,4959427,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,1
0,1,1,1,1,1,1,-1,1,1,-1,4959425,1,0,1,1,1,-1,0,1,1,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4959424,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4957968,1,0,1,1,1,-1,1,0,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4957494,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4956438,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4956035,-1,0,1,1,1,-1,-1,-1,-1,1,0,-1,0,1
-1,1,-1,1,1,1,-1,-1,1,1,-1,4956002,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,-1,1,0,-1,1,1,-1,4940356,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,-1,1,0,-1,1,1,-1,4940355,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4940237,1,1,1,1,1,1,1,1,1,1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4940190,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,-1,-1,-1,1,1,-1,4940141,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,4940133,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,4940126,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4940043,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4939994,-1,0,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4939993,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1
0,1,1,1,1,1,1,-1,1,1,-1,4939780,-1,0,1,1,1,-1,1,1,0,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,-1,1,-1,4939541,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,-1,1,-1,4939540,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,-1,1,-1,4939538,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4939507,-1,1,1,1,1,-1,1,0,-1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4939262,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,-1,1,-1,4939260,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,-1,1,-1,-1,1,-1,4938695,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4938598,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4938027,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,4937704,1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,-1,1,-1,4937388,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,-1,1,-1,4936897,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,8158196,-1,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,1
-1,1,1,1,-1,1,0,-1,1,1,-1,4924158,1,1,1,1,1,-1,1,1,1,-1,0,0,0,1
-1,1,-1,1,1,1,0,-1,1,1,-1,4921491,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4921473,1,0,1,1,1,-1,1,1,-1,-1,1,-1,1,1
1,1,-1,1,1,1,-1,-1,1,1,-1,4921466,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
0,1,1,1,1,1,-1,-1,1,1,-1,4921074,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4921073,1,0,1,1,1,-1,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4920675,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4920604,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4920564,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4920176,-1,1,1,1,1,-1,-1,-1,-1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4919217,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4919215,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4919211,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4919209,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4919207,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,4919205,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
-1,1,1,1,-1,1,1,-1,1,1,-1,4919201,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,1
-1,1,1,1,-1,1,1,-1,1,1,-1,4919200,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
-1,1,1,1,-1,1,1,-1,1,1,-1,4919142,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
0,1,1,1,1,-1,1,-1,1,1,-1,4918409,1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,4918212,1,1,1,1,1,-1,1,1,1,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4914830,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4914790,-1,0,1,1,1,-1,0,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4914762,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
1,1,1,1,1,-1,1,-1,1,1,-1,4914345,1,1,1,1,1,1,1,1,0,1,1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,4914046,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4913901,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4913676,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4913675,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4913657,1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,1,4913515,-1,0,1,1,1,-1,-1,-1,0,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4913514,-1,0,1,1,1,-1,1,1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4913477,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4913473,1,1,1,1,1,-1,1,1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4913472,-1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1
1,1,1,1,1,-1,0,-1,1,1,-1,4910331,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4910264,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4910262,1,0,1,1,1,-1,0,1,1,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,4910261,-1,0,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,0,-1,1,1,-1,4909872,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4909867,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,4909702,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
-1,1,-1,1,-1,1,1,-1,1,1,-1,4909487,1,0,1,1,1,-1,0,0,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4909422,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4909335,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4909270,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4909269,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4908969,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4908757,1,1,1,1,1,-1,-1,-1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4908699,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4908659,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4908606,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4908438,-1,0,1,1,1,-1,0,1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4908436,1,0,1,1,1,-1,0,1,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4908407,1,0,1,1,1,-1,-1,1,0,-1,1,1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,4908226,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4908091,1,0,1,1,1,-1,-1,0,1,-1,0,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,4907812,-1,1,1,1,1,-1,-1,-1,0,-1,0,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,4907807,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4907711,1,0,1,1,1,-1,1,0,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4907628,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4904929,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4904806,-1,1,1,1,1,-1,1,0,1,1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,4904577,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4904481,-1,1,1,1,1,-1,1,0,1,1,-1,-1,-1,1
1,1,1,1,1,-1,1,-1,1,1,-1,4904374,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4904171,1,0,1,1,1,-1,-1,-1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4904065,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,4904063,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,4903714,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4903496,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4903463,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4903370,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,4903281,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4903024,1,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4903014,1,0,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,4902864,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,4902559,-1,0,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,-1,0,-1,1,1,-1,4902550,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4902482,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4902480,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4901415,1,0,1,1,1,-1,-1,-1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4901337,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4901117,-1,0,1,1,1,-1,-1,-1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4897935,-1,1,1,1,1,-1,1,0,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4897932,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4897812,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4897790,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4897789,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4897672,1,1,1,1,1,-1,0,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4897221,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,4896571,1,1,1,1,1,1,1,1,-1,1,0,0,0,1
-1,1,1,1,1,1,1,-1,-1,1,-1,4896549,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,-1,1,1,-1,-1,1,-1,4896548,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,4896534,1,0,1,1,1,-1,-1,1,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4896143,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4896076,-1,0,1,1,1,-1,-1,1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4896064,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4895942,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
0,1,1,1,1,1,0,-1,1,-1,-1,4895909,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4895671,-1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4895035,-1,1,1,1,1,-1,1,0,1,1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,4894964,1,1,1,1,1,-1,-1,1,0,-1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,4894285,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,4894060,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4893243,-1,1,1,1,1,-1,1,0,1,1,-1,-1,-1,1
0,1,1,1,1,1,1,-1,1,1,-1,4893242,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4893232,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,4893228,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,4893079,-1,1,1,1,1,-1,1,-1,0,1,0,0,0,1
0,1,1,1,1,1,1,-1,1,1,-1,4893074,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,4892584,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,-1,1,-1,4892135,-1,1,1,1,1,-1,1,0,0,-1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,4892101,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4891650,1,1,1,1,1,-1,-1,0,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4891649,1,1,1,1,1,-1,-1,0,0,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4891571,1,0,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4891393,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4891392,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,4890778,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4890772,-1,0,1,1,1,-1,-1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4890771,-1,0,1,1,1,-1,-1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4888903,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4888902,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,-1,1,-1,4888354,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4887721,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4887399,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,-1,-1,-1,1,-1,4887194,1,1,1,1,1,-1,1,1,0,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4886793,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,4886732,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4886504,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,4885679,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4885671,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4885402,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4883978,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4883631,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,-1,1,-1,4883601,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4883364,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4882362,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4882350,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4882217,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4882172,1,0,1,1,1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4882046,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4881965,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4866868,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
0,1,1,1,1,-1,-1,-1,1,1,-1,4866776,1,1,1,1,1,-1,1,1,1,-1,0,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,4866226,-1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4866181,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4866124,-1,1,1,1,1,-1,1,0,1,1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,4865778,1,1,1,1,1,-1,-1,-1,0,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4865777,1,1,1,1,1,-1,1,-1,0,1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,4865665,1,0,1,1,1,-1,0,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4865662,-1,1,1,1,1,-1,-1,-1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4865062,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,4864789,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,4864550,1,0,1,1,1,-1,1,0,1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4863796,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4863417,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4863416,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4863294,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,4863292,-1,0,1,1,1,-1,1,0,-1,-1,0,0,0,1
0,1,1,1,1,1,1,-1,1,1,-1,4862769,-1,1,1,1,1,-1,-1,-1,-1,1,0,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,4862714,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,4862105,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,4861817,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4861282,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,4860609,-1,0,1,1,1,-1,0,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4860584,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4860534,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4860323,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,4860060,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,4859709,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4859562,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,-1,1,-1,4859425,-1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4859206,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4858817,1,1,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4858816,-1,1,1,1,1,-1,-1,-1,0,-1,0,0,0,1
-1,1,-1,1,1,1,0,-1,1,1,-1,4858347,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4857302,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,4857105,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,4856992,1,1,1,1,1,-1,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,4856991,1,0,1,1,1,-1,-1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,4856601,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4854780,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,4854619,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,4853931,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,4853894,1,0,1,1,1,-1,1,1,1,-1,1,1,1,1
